index,recording_id,start,duration,channel,text,language,speaker,text_normalized,gloss,lemmata,fst_normalized,num_raw_variants
92,HH01222021,835.731,2.674,0,ágáŋîvə̀lɛ̀ðɛ̀ ùnɛ̀ɾɛ̀,tic,Himidan,agangiv@lede unere,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",ŋgá vəlɛð ùnɛ́ɾɛ́,ágàŋɛ̂_və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
9167,HH09242020,663.163,3.428,0,ùrnɔ̌ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,tic,Himidan,urno k@v@ledo dangala,"grandfather/grandchild[NOM,SG] pull[CLG,VENT,PFV] sheep[ACC,SG,left_h]",ùrnɔ̀ vəlɛð ðàŋàl,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,4
9168,HH09242020,668.08,2.491,0,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋâlà,tic,Himidan,urno k@v@ledo dangala,"grandfather/grandchild[NOM,SG] pull[CLG,VENT,PFV] sheep[ACC,SG,left_h]",ùrnɔ̀ vəlɛð ðàŋàl,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,4
5056,HH09242020,2406.616,1.915,0,lə̀və̀lɛ̀ðáló únɛ́rɛ̀,tic,Himidan,l@v@ledalo unere,"pull[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáló únɛ́ɾɛ́,4
5069,HH09242020,2584.32,1.732,0,lə̀və̀lɛ̀ðáɲàló únɛ́rɛ̀,tic,Himidan,l@v@ledanalo unere,"pull[CLL,VENT,PFV,WH.LOCATIVE,3SG.OBJ,1PL.EXCL.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáɲàl únɛ́ɾɛ́,4
5068,HH09242020,2996.669,1.455,0,lə̀və̀lɛ̀ðáɲáló únɛ́rɛ̀,tic,Himidan,l@v@ledanalo unere,"pull[CLL,VENT,PFV,WH.LOCATIVE,3SG.OBJ,2PL.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáɲál únɛ́ɾɛ́,4
5054,HH20210305,2548.747,1.04,0,lə̀və̀lɛ̀ðáló únɛ̀rɛ̀,tic,Himidan,l@v@ledalo unere,"pull[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáló únɛ́ɾɛ́,4
6088,HH20211004,1912.453,0.71,0,lárò,tic,Himidan,laro,"rock[ACC,SG]",lárɔ́,láró,4
6089,HH09172020,1522.571,0.645,0,lárɔ́,tic,Himidan,laro,"rock[NOM,SG]",lárɔ́,lárɔ́,4
6090,HH07242020-Zoom1,477.581,1.085,0,lárô,tic,Himidan,laro,"rock[ACC,SG]",lárɔ́,láró,4
6091,HH09172020,1560.815,0.578,0,làrɔ̀,tic,Himidan,laro,"rock[NOM,SG]",lárɔ́,lárɔ́,4
6004,HH07312020-Audacity,563.245,2.92,0,láɽə̀ŋàt̪ǒ ŋávè,tic,Himidan,lar@ngato ngave,"fetch[CLL,VENT,PFV,left_h] water[ACC,SG]",aɽəŋat̪ ŋáó,láɽə̀ŋàt̪ɔ́ ŋávɛ́,4
6003,HH07312020-Audacity,805.215,1.51,0,làɽə̀ŋàt̪ó ŋávè,tic,Himidan,lar@ngato ngave,"fetch[CLL,VENT,PFV] water[ACC,SG]",aɽəŋat̪ ŋáó,làɽə̀ŋàt̪ɔ́ ŋávɛ́,4
6005,HH07312020-Audacity,749.125,2.9,0,làɽə̀ŋàt̪ǒ ŋávè,tic,Himidan,lar@ngato ngave,"fetch[CLL,VENT,PFV] water[ACC,SG]",aɽəŋat̪ ŋáó,làɽə̀ŋàt̪ɔ́ ŋávɛ́,4
6006,HH07312020-Audacity,604.145,1.6800000000000002,0,láɽə̀ŋàt̪ó ŋávè,tic,Himidan,lar@ngato ngave,"fetch[CLL,VENT,PFV,left_h] water[ACC,SG]",aɽəŋat̪ ŋáó,láɽə̀ŋàt̪ɔ́ ŋávɛ́,4
5855,HH20210312,329.83,2.7,0,làŋə̀l və́lɛ̂ðɛ̀ ùnɛ́rɛ̀,tic,Himidan,lang@l v@lede unere,"see[CLL,VENT,PFV,WH.LOCATIVE] pull[IT,PFV] yesterday[]",aŋ vəlɛð ùnɛ́ɾɛ́,làŋúl və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
5852,HH20210312,129.38,1.49,0,làŋə́l və́lɛ̂ðɛ̀ ùnɛ́rɛ̀,tic,Himidan,lang@l v@lede unere,"see[CLL,VENT,PFV,WH.LOCATIVE] pull[IT,PFV] yesterday[]",aŋ vəlɛð ùnɛ́ɾɛ́,làŋúl və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
5853,HH20210312,131.945,2.66,0,làŋə́l və́lɛ̂ðɛ̌ ùnɛ́rɛ̀,tic,Himidan,lang@l v@lede unere,"see[CLL,VENT,PFV,WH.LOCATIVE] pull[IT,PFV] yesterday[]",aŋ vəlɛð ùnɛ́ɾɛ́,làŋúl və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
5854,HH20210312,284.95,2.19,0,làŋə̀l və́lɛ̂ðɛ̌ ùnɛ́rɛ̀,tic,Himidan,lang@l v@lede unere,"see[CLL,VENT,PFV,WH.LOCATIVE] pull[IT,PFV] yesterday[]",aŋ vəlɛð ùnɛ́ɾɛ́,làŋúl və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
1304,HH09242020,2340.531,1.7970000000000002,0,ávə̀lɛ̀ðɛ́ɲárɛ́ ùnɛ̀rɛ̀,tic,Himidan,av@ledenare unere,"pull[VENT,PFV,1PL.EXCL.OBJ,2SG.SBJ] yesterday[]",vəlɛð ùnɛ́ɾɛ́,ávə̀lɛ̀ðɔ́éɲárɛ́ ùnɛ́ɾɛ́,4
1305,HH09242020,2338.203,1.584,0,ávə̀lɛ̀ðɛ́ɲárɛ́ únɛ́rɛ̀,tic,Himidan,av@ledenare unere,"pull[VENT,PFV,1PL.EXCL.OBJ,2SG.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,ávə̀lɛ̀ðɔ́éɲárɛ́ únɛ́ɾɛ́,4
5070,HH09242020,2587.378,1.682,0,lə̀və̀lɛ̀ðáɲàló ùnɛ̀rɛ̀,tic,Himidan,l@v@ledanalo unere,"pull[CLL,VENT,PFV,WH.LOCATIVE,3SG.OBJ,1PL.EXCL.SBJ] yesterday[]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáɲàl ùnɛ́ɾɛ́,4
5055,HH09242020,2409.542,1.819,0,lə̀və̀lɛ̀ðáló ûnɛ̀rɛ̀,tic,Himidan,l@v@ledalo unere,"pull[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ] yesterday[left_h]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáló únɛ́ɾɛ́,4
95,HH01222021,900.214,3.022,0,ágáŋîvə̀lɛ̀ðɛ̌ ùnɛ́ɾɛ̀,tic,Himidan,agangiv@lede unere,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",ŋgá vəlɛð ùnɛ́ɾɛ́,ágàŋɛ̂_və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
5057,HH20210305,2552.627,1.16,0,lə̀və̀lɛ̀ðáló ùnɛ́rɛ́,tic,Himidan,l@v@ledalo unere,"pull[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ] yesterday[]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáló ùnɛ́ɾɛ́,4
5067,HH09242020,2843.38,1.998,0,lə̀və̀lɛ̀ðáɲáló ùnɛ̀rɛ̀,tic,Himidan,l@v@ledanalo unere,"pull[CLL,VENT,PFV,WH.LOCATIVE,3SG.OBJ,2PL.SBJ] yesterday[]",vəlɛð ùnɛ́ɾɛ́,lə̀və̀lɛ̀ðáɲál ùnɛ́ɾɛ́,4
94,HH01222021,808.777,2.713,0,ágáŋîvə̀lɛ̀ðɛ̌ ùnɛ̀ɾɛ̀,tic,Himidan,agangiv@lede unere,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",ŋgá vəlɛð ùnɛ́ɾɛ́,ágàŋɛ̂_və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,4
6532,HH20210927,2882.779,1.5,0,lɛ́là lə̀t̪ə́vɛ̀ ðàr,tic,Himidan,lela l@t@ve dar,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",ɛ̀là(1) t̪əv ðár,ɛ́là lə̀t̪ə̀vɛ̀ ðár,4
6531,HH20210927,2904.075,1.133,0,lɛ́là lə̀t̪ə̀vɛ̀ ðár,tic,Himidan,lela l@t@ve dar,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",ɛ̀là(1) t̪əv ðár,ɛ́là lə̀t̪ə̀vɛ̀ ðár,4
6534,HH20210927,2887.76,1.6179999999999999,0,lɛ́là lə̀t̪ə̀vɛ̀ ðàr,tic,Himidan,lela l@t@ve dar,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",ɛ̀là(1) t̪əv ðár,ɛ́là lə̀t̪ə̀vɛ̀ ðár,4
7253,HH08212020-2,1312.58,3.636,0,mùðù ŋgádíjɜ̌ úɽǐ ɛ́ló àvàn,tic,Himidan,mudu nggadije uri elo avan,"leopard[NOM,SG] aux beat[CLG,IT,PFV,aux,left_h] tree[NOM,PL,left_h] God[NOM,SG] very.much[]",mùðù ŋgá ij ðùɽì(1) ɛ́lɔ́(1) àvàn,mùðù ŋgá_íjɛ̀ úɽì ɛ́lɔ́ àvàn,4
7252,HH08212020-2,1509.379,2.012,0,mùðù ŋgádíjɜ́ úɽì ɛ́ló àvàn,tic,Himidan,mudu nggadije uri elo avan,"leopard[NOM,SG] aux beat[CLG,IT,PFV,aux,left_h] tree[NOM,PL,left_h] God[NOM,SG] very.much[]",mùðù ŋgá ij ðùɽì(1) ɛ́lɔ́(1) àvàn,mùðù ŋgá_íjɛ̀ úɽì ɛ́lɔ́ àvàn,4
7251,HH08212020-2,1492.929,4.815,0,mùðú ŋgádíjɜ̌ úɽì ɛ́ló àvàn,tic,Himidan,mudu nggadije uri elo avan,"leopard[NOM,SG] aux beat[CLG,IT,PFV,aux,left_h] tree[NOM,PL,left_h] God[NOM,SG] very.much[]",mùðù ŋgá ij ðùɽì(1) ɛ́lɔ́(1) àvàn,mùðù ŋgá_íjɛ̀ úɽì ɛ́lɔ́ àvàn,4
7250,HH08212020-2,1306.864,2.96,0,mùðù ŋgádíjɜ̀ úɽì ɛ̀ló àvàn,tic,Himidan,mudu nggadije uri elo avan,"leopard[NOM,SG] aux beat[CLG,IT,PFV,aux,left_h] tree[NOM,PL,left_h] God[NOM,SG] very.much[]",mùðù ŋgá ij ðùɽì(1) ɛ́lɔ́(1) àvàn,mùðù ŋgá_íjɛ̀ úɽì ɛ́lɔ́ àvàn,4
965,HH07312020-Audacity,1555.684,1.109,0,áɽə́ŋájt̪éló ŋávè,tic,Himidan,ar@ngajtelo ngave,"fetch[CLT̪,VENT,PFV,3PL.OBJ,1SG.SBJ,left_h] water[ACC,SG]",aɽəŋat̪ ŋáó,t̪áɽə̀ŋàt̪ɛ́ló ŋávɛ́,4
964,HH07312020-Audacity,1670.582,0.962,0,áɽə́ŋájt̪ɜ́ló ŋávè,tic,Himidan,ar@ngajtelo ngave,"fetch-loc[IT,IMP] water[ACC,SG]",aɽəŋat̪-at̪ ŋáó,áɽə́ŋát̪át̪ɔ́ ŋávɛ́,4
963,HH07312020-Audacity,1699.649,2.307,0,áɽə́ŋájt̪ɜ́lǒ ŋávè,tic,Himidan,ar@ngajtelo ngave,"fetch-loc[IT,IMP] water[ACC,SG]",aɽəŋat̪-at̪ ŋáó,áɽə́ŋát̪át̪ɔ́ ŋávɛ́,4
962,HH07312020-Audacity,1708.581,2.213,0,àɽə̀ŋàjt̪ɜ́lǒ ŋávè,tic,Himidan,ar@ngajtelo ngave,"fetch[CLT̪,VENT,PFV,3PL.OBJ,1SG.SBJ] water[ACC,SG]",aɽəŋat̪ ŋáó,t̪àɽə̀ŋàt̪ɛ́ló ŋávɛ́,4
6533,HH20210927,2940.218,2.476,0,lɛ́lá lə̀t̪ə̀vɛ̀ ðár,tic,Himidan,lela l@t@ve dar,"aux[CLL,IPFV,3PL.OBJ,1SG.SBJ] slice[CLL,IT,DEP] rope[NOM,SG]",ŋgá t̪əv ðár,lɛ́ĺ lə̀t̪ə̀vɛ̀ ðár,4
7450,HH20201021-1,1880.02,2.77,0,ɲàvé àɲɲǎ nìjɔ̌ ùlùŋù,tic,Himidan,nave anna nijo ulungu,"aux[CLƝ,IT,PFV,1DU.INCL.OBJ] carry[VENT,IMP] beat[CLN,VENT,PFV] last.year[]",ŋgá ap ij ùlùŋú,ɲàtɛ́ àpá nìjɔ́ ùlùŋú,4
7389,HH08142020,4191.094,2.634,0,ɲàlɜ́ó ɲàlágârá lɔ̀mɔ̀ðɛ̀,tic,Himidan,naleo nalagara lomode,"aux[CLƝ,IT,PFV,3PL.OBJ] aux break[CLL,IT,IPFV,1PL.EXCL.SBJ,aux] count[CLL,IT,DEP]",ŋgá ŋgá kaɾ umɛð,ɲàló ɲàlá_káɾà lùmɛ̀ðɛ̀,4
7390,HH08142020,4198.112,1.8940000000000001,0,ɲàlɜ́ó ɲàlágârà lɔ̀mɔ̀ðɛ̀,tic,Himidan,naleo nalagara lomode,"aux[CLƝ,IT,PFV,3PL.OBJ] aux say[CLL,IT,IPFV,1PL.EXCL.SBJ,aux] count[CLL,IT,DEP]",ŋgá ŋgá aɾ umɛð,ɲàló ɲàlá_áɾà lùmɛ̀ðɛ̀,4
7391,HH08142020,4251.988,1.745,0,ɲálɜ́ó ɲálágârà lɔ̀mɔ̀ðɛ̀,tic,Himidan,naleo nalagara lomode,"aux[CLƝ,IPFV,3PL.OBJ] aux say[CLL,IT,IPFV,1PL.EXCL.SBJ,aux,left_h] count[CLL,IT,DEP]",ŋgá ŋgá aɾ umɛð,ɲáló ɲálá_áɾà lùmɛ̀ðɛ̀,4
7392,HH08142020,4223.286,3.5540000000000003,0,ɲálɜ́ó ɲálágârá lɔ̀mɔ̀ðɛ̀,tic,Himidan,naleo nalagara lomode,"aux[CLƝ,IPFV,3PL.OBJ] aux break[CLL,IT,IPFV,1PL.EXCL.SBJ,aux,left_h] count[CLL,IT,DEP]",ŋgá ŋgá kaɾ umɛð,ɲáló ɲálá_káɾà lùmɛ̀ðɛ̀,4
7449,HH20201021-1,1884.01,2.34,0,ɲàvé àɲɲà nìjɔ̀ ùlùŋù,tic,Himidan,nave anna nijo ulungu,"aux[CLƝ,IT,PFV,1DU.INCL.OBJ] aux[CLƝ,IT,PFV] shepherd[NOM,PL] last.year[]",ŋgá ŋgá ìjɔ̀ ùlùŋú,ɲàtɛ́ ɲà nìjɔ̀ ùlùŋú,4
7451,HH20201021-1,1832.735,1.57,0,ɲàvé àɲɲá níjɔ̀ ùlùŋù,tic,Himidan,nave anna nijo ulungu,"aux[CLƝ,IT,PFV,1DU.INCL.OBJ] aux[CLƝ,IPFV] listen-caus[IT,IPFV] last.year[]",ŋgá ŋgá n-ij ùlùŋú,ɲàtɛ́ ɲá níjɔ̀ ùlùŋú,4
7448,HH20201021-1,1888.355,2.5700000000000003,0,ɲàvé àɲɲǎ nìjɔ̀ ùlùŋù,tic,Himidan,nave anna nijo ulungu,"aux[CLƝ,IT,PFV,1DU.INCL.OBJ] carry[VENT,IMP] shepherd[NOM,PL] last.year[]",ŋgá ap ìjɔ̀ ùlùŋú,ɲàtɛ́ àpá nìjɔ̀ ùlùŋú,4
8133,HH10012020,1784.929,1.9889999999999999,0,ŋgéɲâvə̀lɛ̀ðá nd̪ɔ̀bàgɛ̀,tic,Himidan,nggenav@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,1PL.EXCL.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgéɲâ_və̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8132,HH10012020,1978.652,1.941,0,ŋgéɲávə́lɛ̀ðà nd̪ɔ̀bàgɛ̀,tic,Himidan,nggenav@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,2PL.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgéɲá_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8131,HH10012020,1974.57,2.12,0,ŋgéɲávə́lɛ̀ðá nd̪ɔ̀bàgɛ̀,tic,Himidan,nggenav@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,2PL.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgéɲá_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8004,HH10012020,2201.467,2.279,0,ŋgálvə̀lɛ̀ðǎ nd̪ɔ̀bàgɛ̀,tic,Himidan,nggalv@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgál_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8003,HH10012020,2213.262,1.5310000000000001,0,ŋgálvə̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,tic,Himidan,nggalv@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgál_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8002,HH10012020,2206.957,1.767,0,ŋgál̀və̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,tic,Himidan,nggalv@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgál_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8001,HH10012020,1505.817,0.986,0,ŋgálvə́lɛ̂ðà nd̪ɔ̀bàgɛ̀,tic,Himidan,nggalv@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgál_və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8134,HH10012020,1791.71,2.438,0,ŋgéɲâvə̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,tic,Himidan,nggenav@leda ndobage,"aux pull[CLG,IT,IPFV,3SG.OBJ,1PL.EXCL.SBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgéɲâ_və̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,4
8651,HH20220124,655.712,2.39,0,ɔ́rá ŋgápìnɔ̀ nd̪ɔ̀bà,tic,Himidan,ora nggapino ndoba,"child[NOM,SG] aux hit-pass[CLG,VENT,IPFV,aux] tomorrow[]",órá ŋgá p-in nd̪ɔ̀bà,órá ŋgá_pìnɔ́ nd̪ɔ̀bà,4
8652,HH20220124,660.444,3.609,0,ɔ́rá ŋgápínɔ̀ nd̪ɔ̀bà,tic,Himidan,ora nggapino ndoba,"child[NOM,SG] aux hit-pass[CLG,IT,IPFV,aux] tomorrow[]",órá ŋgá p-in nd̪ɔ̀bà,órá ŋgá_pínɔ̀ nd̪ɔ̀bà,4
8635,HH20211018,1127.287,1.133,0,óɾá kìcə̀lò,tic,Himidan,ora kic@lo,"sibling[ACC,SG,left_h] good[CLG]",àɾò icəlo,óɾà kìcə̀lò,4
8636,HH04232021,2308.106,0.847,0,ɔ̀ɾá kìcə̀lò,tic,Himidan,ora kic@lo,"sibling[ACC,SG] good[CLG]",àɾò icəlo,òɾà kìcə̀lò,4
8637,HH20220326-5,766.765,1.51,0,órá kìcə̀lò,tic,Himidan,ora kic@lo,"child[NOM,SG] good[CLG]",órá icəlo,órá kìcə̀lò,4
8638,HH20220726-1,1757.92,0.89,0,òrà kícə̀ló,tic,Himidan,ora kic@lo,"sibling[ACC,SG] good[CLG,left_h]",àɾò icəlo,òɾà kícə̀lò,4
8650,HH20220131,122.45,1.88,0,ɔ́ɾá ŋgâpìnɔ́ nd̪ɔ̀bà,tic,Himidan,ora nggapino ndoba,"support.pole[ACC,PL] aux hit-pass[CLG,VENT,IPFV,aux] tomorrow[]",ðóɾó ŋgá p-in nd̪ɔ̀bà,ɔ́ɾɛ́ ŋgá_pìnɔ́ nd̪ɔ̀bà,4
8649,HH20220131,178.975,1.8399999999999999,0,ɔ́ɾá ŋgápínɔ̀ nd̪ɔ̀bà,tic,Himidan,ora nggapino ndoba,"support.pole[ACC,PL] aux hit-pass[CLG,IT,IPFV,aux] tomorrow[]",ðóɾó ŋgá p-in nd̪ɔ̀bà,ɔ́ɾɛ́ ŋgá_pínɔ̀ nd̪ɔ̀bà,4
8873,HH02192021,3265.351,1.219,0,t̪ǎ únɛ́rɛ́ ðâŋàl və̀lɛ̀ðɛ̀,tic,Himidan,ta unere dangal v@lede,"aux[CLT̪,IT,PFV,left_h] yesterday[left_h] sheep[NOM,SG,left_h] pull[IT,PFV]",ŋgá ùnɛ́ɾɛ́ ðàŋàl vəlɛð,t̪â únɛ́ɾɛ́ ðáŋàl və́lɛ̀ðɛ̀,4
8872,HH02192021,3288.296,2.03,0,t̪á únɛ́rɛ́ ðáŋàl və̀lɛ̀ðɛ̀,tic,Himidan,ta unere dangal v@lede,"aux[CLT̪,IPFV] yesterday[left_h] sheep[NOM,SG,left_h] pull[IT,PFV]",ŋgá ùnɛ́ɾɛ́ ðàŋàl vəlɛð,t̪á únɛ́ɾɛ́ ðáŋàl və́lɛ̀ðɛ̀,4
8871,HH02192021,3239.693,1.5510000000000002,0,t̪á únɛ́rɛ́ ðâŋàl və̀lɛ̀ðɛ̀,tic,Himidan,ta unere dangal v@lede,"aux[CLT̪,IPFV] yesterday[left_h] sheep[NOM,SG,left_h] pull[IT,PFV]",ŋgá ùnɛ́ɾɛ́ ðàŋàl vəlɛð,t̪á únɛ́ɾɛ́ ðáŋàl və́lɛ̀ðɛ̀,4
8870,HH02192021,3317.951,1.9769999999999999,0,t̪ǎ únɛ́rɛ́ ðàŋàl və̀lɛ̀ðɛ̀,tic,Himidan,ta unere dangal v@lede,"aux[CLT̪,IT,PFV,left_h] yesterday[left_h] sheep[NOM,SG] pull[IT,PFV]",ŋgá ùnɛ́ɾɛ́ ðàŋàl vəlɛð,t̪â únɛ́ɾɛ́ ðàŋàl və́lɛ̀ðɛ̀,4
2251,HH11112020,128.29,0.74,0,ɛ̀lɛ̌,tic,Himidan,ele,"gourd.piece[ACC,SG]",ɛ̀là(1),ɛ̀lɛ̀,4
2250,HH11112020,91.025,0.77,0,èlè,tic,Himidan,ele,"gourd.piece[ACC,SG]",ɛ̀là(1),ɛ̀lɛ̀,4
2249,HH09172020,2741.67,0.79,0,ɛ́lɛ́,tic,Himidan,ele,"gourd.piece[ACC,SG,left_h]",ɛ̀là(1),ɛ́lɛ̀,4
2248,HH11112020,130.735,0.48,0,ɛ̀lɛ̀,tic,Himidan,ele,"gourd.piece[ACC,SG]",ɛ̀là(1),ɛ̀lɛ̀,4
2189,HH11042020-Zoom-1,332.91,2.1,0,ɜító lə́və̀lɛ̀ðɛ̀ ðàr,tic,Himidan,eito l@v@lede dar,"hit-ben[VENT,IPFV,left_h] pull[CLL,IT,DEP,left_h] rope[NOM,SG]",p-it̪ vəlɛð ðár,pít̪ɔ́ lə́və̀lɛ̀ðɛ̀ ðár,3
2190,HH11042020-Zoom-1,352.92,2.34,0,ɜító lə̀və̀lɛ̀ðɛ̀ ðàr,tic,Himidan,eito l@v@lede dar,"hit-ben[VENT,IPFV,left_h] pull[CLL,IT,DEP] rope[NOM,SG]",p-it̪ vəlɛð ðár,pít̪ɔ́ lə̀və̀lɛ̀ðɛ̀ ðár,3
2191,HH11042020-Zoom-1,396.15,2.39,0,ɜító ləvə̀lɛ̀ðɛ̀ ðàr,tic,Himidan,eito l@v@lede dar,"hit-ben[VENT,IPFV,left_h] pull[CLL,IT,DEP,left_h] rope[NOM,SG]",p-it̪ vəlɛð ðár,pít̪ɔ́ lə́və̀lɛ̀ðɛ̀ ðár,3
2207,HH20220629-1,883.76,1.4,0,ɛ̀làɽà kə̀ðìɲɔ́ bâcòm,tic,Himidan,elara k@dino bacom,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",ɛ̀làɽà ðiɲ(1) bàcʊ̂m,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,3
2208,HH20220629-1,3203.81,1.448,0,ɛ̀làɽà kə̀ðìɲɔ́ bácóm,tic,Himidan,elara k@dino bacom,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",ɛ̀làɽà ðiɲ(1) bàcʊ̂m,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,3
2276,HH20220306-2,3230.752,1.714,0,èmànàló kràráǒ,tic,Himidan,emanalo krarao,"husband[NOM,SG,2SG/2PL] break[VENT,IMP]",ɛ̀màn kaɾ,ɛ̀mànàló kàɾá,3
2277,HH20220306-2,3211.622,1.624,0,èmànàló kràráò,tic,Himidan,emanalo krarao,"husband[NOM,SG,2SG/2PL] break[VENT,IMP]",ɛ̀màn kaɾ,ɛ̀mànàló kàɾá,3
2278,HH20220306-2,3207.246,1.87,0,èmànàló kràráó,tic,Himidan,emanalo krarao,"husband[NOM,SG,2SG/2PL] put.REDUP[CLG,VENT,PFV]",ɛ̀màn arɽ,ɛ̀mànàló kàrɽ̀ó,3
2383,HH20230608,3070.568,1.276,0,ɜ́rú kìcə̀lò,tic,Himidan,eru kic@lo,"spider.web[NOM,SG] good[CLG]",ɜ́rú icəlo,ɜ́rú kìcə̀lò,3
2384,HH20220326-5,402.8,1.87,0,ɜ́ɾú kìcə̀lò,tic,Himidan,eru kic@lo,"waterskin[NOM,SG] good[CLG]",ɜ́ɾú icəlo,ɜ́ɾú kìcə̀lò,3
2385,HH11112020,368.212,1.304,0,ɜ́ɾʊ́ kìcə̀lò,tic,Himidan,eru kic@lo,"nest/web/bowl[NOM,SG] good[CLG]",ɜ́ɾʊ́ icəlo,ɜ́ɾʊ́ kìcə̀lò,3
2443,HH20230407,1739.685,1.165,0,ìdáŋà ílə̀ɲí,tic,Himidan,idanga il@ni,"fall[CLJ,VENT,PFV,2SG.OBJ] chase[VENT,IPFV,left_h]",id rlɛɲ,jìdáŋà ŕlɛ̀ɲí,3
2444,HH20230407,1746.158,1.213,0,ìdáŋà ílə̀ɲì,tic,Himidan,idanga il@ni,"fall[CLJ,VENT,PFV,2SG.OBJ] chase[IT,PFV]",id rlɛɲ,jìdáŋà ŕlɛ̀ɲì,3
2445,HH20230407,1727.12,1.23,0,idǎŋà ílə̀ɲí,tic,Himidan,idanga il@ni,"see[CLJ,VENT,DEP,left_h] chase[VENT,IPFV,left_h]",aŋ rlɛɲ,jáŋà ŕlɛ̀ɲí,3
