index,eaf_text,fst_text,lemmata,gloss,num_eaf_variants
8056,kúkù kápít̪ɔ̀ kákàŋú índɔ̀ɔ̌,kúkù kápìt̪ɔ̀ kákàŋú índɔ̀,kúkù ap-it̪ kákà ìndò,"1st born male child[NOM,SG] carry-ben[CLG,VENT,DEP,left_h] 1st born female child[ACC,SG] drum[ACC,SG,left_h]",4
63,ìŋgávə́lɛ̂ðɛ̀ ðàŋàlà ùnɛ́ɾɛ̀,íŋgà və́lɛ̀ðɛ̀ ðàŋàlà ùnɛ́ɾɛ́,ŋgá vəlɛð ðàŋàl ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.SBJ,aux] sheep[ACC,SG] yesterday[]",4
8053,kúkù kápít̪ɔ̀ kákàŋú índɔ̀,kúkù kápìt̪ɔ̀ kákàŋú índɔ̀,kúkù ap-it̪ kákà ìndò,"1st born male child[NOM,SG] carry-ben[CLG,VENT,DEP,left_h] 1st born female child[ACC,SG] drum[ACC,SG,left_h]",4
61,ìŋgávə́lɛ̂ðɛ̀ ðàŋàlà ùnɛ̀ɾɛ̀,íŋgà və́lɛ̀ðɛ̀ ðàŋàlà ùnɛ́ɾɛ́,ŋgá vəlɛð ðàŋàl ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.SBJ,aux] sheep[ACC,SG] yesterday[]",4
62,íŋgávə́lɛ̂ðɛ̀ ðàŋàlà ùnɛ́ɾɛ̀,íŋgà və́lɛ̀ðɛ̀ ðàŋàlà ùnɛ́ɾɛ́,ŋgá vəlɛð ðàŋàl ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.SBJ,aux] sheep[ACC,SG] yesterday[]",4
8074,àɾò kìcə̀lù,àɾò kìcə̀lò,àɾò icəlo,"sibling[NOM,SG] good[CLG]",4
1966,àlɛ́là lə̀t̪ə́vɛ̀ ðár,ɛ́là lə̀t̪ə̀vɛ̀ ðár,ɛ̀là(1) t̪əv ðár,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",4
84,ágáŋîvə̀lɛ̀ðɛ̌ ùnɛ̀ɾɛ̀,ágàŋɛ̂ və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,ŋgá vəlɛð ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",4
2163,rr̀màn rɔ̀là,rmàn rɔ̀là,ðə̀màn ɔla,"leg/foot[NOM,PL] tall[CLR]",4
9313,lárû,láró,lárɔ́,"rock[ACC,SG]",4
7606,àɾò kìcə̀lò,àɾò kìcə̀lò,àɾò icəlo,"sibling[NOM,SG] good[CLG]",4
1485,lə̀və̀lɛ̀ðɜ̂llú,lə̀və̀lɛ̀ðɜ́lló,vəlɛð,"pull[CLL,VENT,PFV,3PL.OBJ,3PL.SBJ]",4
7543,ɲɔ̀ɽíŋgɔ́,sɔ̀ɽíŋgɔ́,sɔ̀ɽíŋgɔ́,"donkey.DIM[NOM,SG]",4
7544,ábró t̪ɜ́wə̀nì,ábŕó t̪ɔ́wɜ̀nì,abr t̪ɔ́wɜ̀nì,"jump[IT,IMP] now[]",4
121,ðàvə́lɛ̂ðɛ̀ ùnɛ́ɾɛ̀,ðà və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,ŋgá vəlɛð ùnɛ́ɾɛ́,"aux pull[CLÐ,IT,PFV,aux] yesterday[]",4
1801,jɜ̀ŋci ápɾíɲá ŋɛ́nɛ̀,jàŋcí ápɾíɲá ŋɛ́nɛ̀,aŋc àpɾí <CL>ɛ́nɛ̀,"show[CLJ,VENT,PFV] boy[ACC,SG,left_h] one[CLŊ]",4
87,ágáŋîvə̀lɛ̀ðɛ̀ ùnɛ́ɾɛ̀,ágàŋɛ̂ və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,ŋgá vəlɛð ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",4
1794,jàŋcí ápɾíɲá ŋɛ́nɛ̀,jàŋcí ápɾíɲá ŋɛ́nɛ̀,aŋc àpɾí <CL>ɛ́nɛ̀,"show[CLJ,VENT,PFV] boy[ACC,SG,left_h] one[CLŊ]",4
7719,lʊ̀tú lìcə̀lò,lʊ̀tú lìcə̀lò,lʊ̀tú icəlo,"fist/hut[NOM,SG] good[CLL]",4
1987,lɛ́là lə̀t̪ə̀vɛ̀ ðàr,ɛ́là lə̀t̪ə̀vɛ̀ ðár,ɛ̀là(1) t̪əv ðár,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",4
88,ágáŋîvə̀lɛ̀ðɛ̌ ùnɛ́ɾɛ̀,ágàŋɛ̂ və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,ŋgá vəlɛð ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",4
3704,ɛ̀làɽà kə̀ðìɲɔ́ bâcòm,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,ɛ̀làɽà ðiɲ(1) bàcʊ̂m,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",4
1988,lɛ́là lə̀t̪ə̀vɛ̀ ðár,ɛ́là lə̀t̪ə̀vɛ̀ ðár,ɛ̀là(1) t̪əv ðár,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",4
3709,ɛ̀làɽà kə̀ðìɲɔ́ bácóm̀,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,ɛ̀làɽà ðiɲ(1) bàcʊ̂m,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",4
3740,ɛ̀làɽà kə̀ðìɲɔ́ bácóm,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,ɛ̀làɽà ðiɲ(1) bàcʊ̂m,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",4
1487,lə̀və̀lɛ̀ðɔ̂llú,lə̀və̀lɛ̀ðɜ́lló,vəlɛð,"pull[CLL,VENT,PFV,3PL.OBJ,3PL.SBJ]",4
3739,ɛ̀làɽà kə̀ðìɲɔ́ bácómâ,ɛ̀làɽà kə̀ðìɲɔ́ bácʊ̂m,ɛ̀làɽà ðiɲ(1) bàcʊ̂m,"farmer[NOM,SG] fear[CLG,VENT,PFV] fox[NOM,SG,left_h]",4
86,ágáŋîvə̀lɛ̀ðɛ̀ ùnɛ̀ɾɛ̀,ágàŋɛ̂ və̀lɛ̀ðɛ̀ ùnɛ́ɾɛ́,ŋgá vəlɛð ùnɛ́ɾɛ́,"aux pull[CLG,IT,PFV,1SG.OBJ,2SG.SBJ,aux] yesterday[]",4
1986,lɛ́là lə̀t̪ə́vɛ̀ ðàr,ɛ́là lə̀t̪ə̀vɛ̀ ðár,ɛ̀là(1) t̪əv ðár,"gourd.piece[NOM,SG,left_h] slice[CLL,IT,DEP] rope[NOM,SG]",4
3221,dòɾè lìcə̀lò,dòɾè lìcə̀lò,dòɾè icəlo,"mountain[NOM,SG] good[CLL]",4
8137,àrò kìcə̀lò,àɾò kìcə̀lò,àɾò icəlo,"sibling[NOM,SG] good[CLG]",4
7292,r̀ló rə̀clò,ràló rìcə̀lò,ŋgá icəlo,"aux[CLR,IT,PFV,3PL.OBJ] good[CLR]",3
7330,kɔ̀kɔ̀,kúkù,kúkù,"1st born male child[NOM,SG]",3
7293,r̀lò rə̀clò,ràló rìcə̀lò,ŋgá icəlo,"aux[CLR,IT,PFV,3PL.OBJ] good[CLR]",3
30,án ɔ́ɟɔ́ kálvə́lɛ̀ðɛ̀l ùnɛ́ɾɛ̀,àn ɔ́ɟɔ́ kál və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,àn ɔ́ɟɔ́ ŋgá vəlɛð ùnɛ́ɾɛ́,"FOC[] who[] aux pull[CLG,IT,PFV,3SG.OBJ,3SG.SBJ,aux,left_h] yesterday[]",3
7299,ǹd̪òbà kícə̀lò,nd̪ɔ̀bà kícə̀lò,nd̪ɔ̀bà icəlo,"tomorrow[] good[CLG,left_h]",3
7291,r̀ló rèclò,ràló rìcə̀lò,ŋgá icəlo,"aux[CLR,IT,PFV,3PL.OBJ] good[CLR]",3
7340,ìlí jɛ̀cə̀lò,ìlí jìcə̀lò,ìlí icəlo,"market[NOM,SG] good[CLJ]",3
9385,lìjàjɔ̀,lə̀jàjɔ́,jaj,"eat.REDUP[CLL,VENT,PFV]",3
2,àprí jàvə́lɛ̀ðɛ̌ ðàŋàlà,àpɾí jà və́lɛ̀ðɛ̀ ðàŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux pull[CLJ,IT,PFV,aux] sheep[ACC,SG]",3
8471,ɛ́ló,ɛ́lɔ́,ɛ́lɔ́(1),"God[NOM,SG]",3
8547,ɛ̀lɛ̌,ɛ̀lɛ̀,ɛ̀là(1),"gourd.piece[ACC,SG]",3
8548,ɛ̀lɛ̀,ɛ̀lɛ̀,ɛ̀là(1),"gourd.piece[ACC,SG]",3
727,ágád̪úrɔ́ kə́nɔ́nà ìmìdánŋwɔ̀,ágá d̪ùɾɔ́ kə́nɔ̀nà ìmìdánŋwɔ́,ŋgá d̪uɾ nɔn ìmìdán,"aux stop[CLG,VENT,IPFV,2SG.SBJ,aux] look[CLG,VENT,DEP,left_h] [ACC,SG]",3
6962,làɾt̪íŋì və́lɛ̀ðɛ̀ t̪ɔ́wə̀nì,làɾt̪ìðì və́lɛ̀ðɛ̀ t̪ɔ́wɜ̀nì,aɾt̪-ið vəlɛð t̪ɔ́wɜ̀nì,"tell-antip[CLL,IT,DEP] pull[IT,PFV] now[]",3
6961,làɾt̪íŋì ɛ́və́lɛ̀ðɛ̀ t̪ɔ́wə̀nì,làɾt̪ìðì və́lɛ̀ðɛ̀ t̪ɔ́wɜ̀nì,aɾt̪-ið vəlɛð t̪ɔ́wɜ̀nì,"tell-antip[CLL,IT,DEP] pull[IT,PFV] now[]",3
6960,làɾt̪íŋì̌ ɛ́və́lɛ̀ðɛ̀ t̪ɔ́wə̀nì,làɾt̪ìðì və́lɛ̀ðɛ̀ t̪ɔ́wɜ̀nì,aɾt̪-ið vəlɛð t̪ɔ́wɜ̀nì,"tell-antip[CLL,IT,DEP] pull[IT,PFV] now[]",3
823,ígánònà ìjò t̪ówànî́,ágá nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2SG.SBJ,aux] letter [NOM,PL] now[]",3
6684,lâlùŋɔ́ nd̪ɔ̀bà,lálèŋɔ́ nd̪ɔ̀bà,aleŋ nd̪ɔ̀bà,"sing[CLL,VENT,PFV,left_h] tomorrow[]",3
9360,ŋə́və́lɛ̀ðɛ̀,ŋə́və̀lɛ̀ðɛ̀,vəlɛð,"pull[CLŊ,IT,DEP,left_h]",3
9361,ŋâvə̀lɛ̀ðɛ̌,ŋə́və̀lɛ̀ðɛ̀,vəlɛð,"pull[CLŊ,IT,DEP,left_h]",3
7343,ìlì jɛ̀cə̀lǒ,ìlí jìcə̀lò,ìlí icəlo,"market[NOM,SG] good[CLJ]",3
1952,ŋgɛ́là ŋə̀t̪ə́vɛ̀ ðàr,ŋgɛ́l ŋə̀t̪ə̀vɛ̀ ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] slice[CLŊ,IT,DEP] rope[NOM,SG]",3
8516,wɛ̌n,ùn,ùn,parent/child-in-law[],3
6683,lál̀ŋɔ́ nd̪ɔ̀bà,lálèŋɔ́ nd̪ɔ̀bà,aleŋ nd̪ɔ̀bà,"sing[CLL,VENT,PFV,left_h] tomorrow[]",3
6732,kùmbùt̪ɔ̀ nátɛ́ ùnɛ̀ɾɛ̀,kùmɔ̀t̪ɔ̀ nátɛ́ ùnɛ́ɾɛ́,um-ɛt̪ ŋgá ùnɛ́ɾɛ́,"hurt-loc[CLG,VENT,DEP] aux[CLN,IPFV,1DU.INCL.OBJ] yesterday[]",3
6724,kùmùt̪ɔ̀ nátɛ́r ùnɛ̀ɾɛ̀,kùmɔ̀t̪ɔ̀ nátɛ́ ùnɛ́ɾɛ́,um-ɛt̪ ŋgá ùnɛ́ɾɛ́,"hurt-loc[CLG,VENT,DEP] aux[CLN,IPFV,1DU.INCL.OBJ] yesterday[]",3
6723,kùmùt̪ɔ̀ nátɛ́ ùnɛ̀ɾɛ̀,kùmɔ̀t̪ɔ̀ nátɛ́ ùnɛ́ɾɛ́,um-ɛt̪ ŋgá ùnɛ́ɾɛ́,"hurt-loc[CLG,VENT,DEP] aux[CLN,IPFV,1DU.INCL.OBJ] yesterday[]",3
285,ðə̀və̀lèðɔ̀,ðə̀və̀lɛ̀ðɔ́,vəlɛð,"pull[CLÐ,VENT,PFV]",3
8518,ìgùn,ùn,ùn,parent/child-in-law[],3
4,àprí jávə̀lɛ̀ðɔ́ ðáŋàlà,àpɾí já və̀lɛ̀ðɔ́ ðáŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux pull[CLJ,VENT,IPFV,aux] sheep[ACC,SG,left_h]",3
3,àprí jàvə́lɛ̀ðɛ́ ðàŋàlà,àpɾí jà və́lɛ̀ðɛ̀ ðàŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux pull[CLJ,IT,PFV,aux] sheep[ACC,SG]",3
1953,ŋgɛ́lǎ ŋə̀t̪ə́vɛ̀ ðàr,ŋgɛ́l ŋə̀t̪ə̀vɛ̀ ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] slice[CLŊ,IT,DEP] rope[NOM,SG]",3
818,íŋgáðɛ́nònà ìjò t̪ówànî,íŋgátɛ́ nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2PL.OBJ,1SG.SBJ,aux] letter [NOM,PL] now[]",3
817,íŋgáðɛ́nônà ìjò t̪ówànî,íŋgátɛ́ nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2PL.OBJ,1SG.SBJ,aux] letter [NOM,PL] now[]",3
821,íŋgáðɛ́nònǎ ìjò t̪ówànî,íŋgátɛ́ nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2PL.OBJ,1SG.SBJ,aux] letter [NOM,PL] now[]",3
1954,ŋgɛ́là ŋə̀t̪ə́vɛ̀ ðár,ŋgɛ́l ŋə̀t̪ə̀vɛ̀ ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] slice[CLŊ,IT,DEP] rope[NOM,SG]",3
1971,ɲàlɛ́là ðə́t̪ə́vǎ ðàr,ɲàĺl ðə́t̪ə́vá ðár,ŋgá t̪əv ðár,"aux[CLƝ,IT,PFV,WH.LOCATIVE,3PL.OBJ] slice[CLÐ,INF] rope[NOM,SG]",3
7036,là ámə̀rðàðɛ̀,là mɛ́rðàt̪ɛ̀,ŋgá mɛrð-at̪,"aux[CLL,IT,PFV] plait.REDUP-loc[IT,PFV]",3
1974,ɲàlɛ́là ðə́t̪ə́và ðár,ɲàĺl ðə́t̪ə́vá ðár,ŋgá t̪əv ðár,"aux[CLƝ,IT,PFV,WH.LOCATIVE,3PL.OBJ] slice[CLÐ,INF] rope[NOM,SG]",3
819,ígánònà ìjò t̪ówàní,ágá nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2SG.SBJ,aux] letter [NOM,PL] now[]",3
1970,ɲàlɛ́là ðə́t̪ə́và ðàr,ɲàĺl ðə́t̪ə́vá ðár,ŋgá t̪əv ðár,"aux[CLƝ,IT,PFV,WH.LOCATIVE,3PL.OBJ] slice[CLÐ,INF] rope[NOM,SG]",3
9379,là mɛ́rðàðè,là mɛ́rðàt̪ɛ̀,ŋgá mɛrð-at̪,"aux[CLL,IT,PFV] plait.REDUP-loc[IT,PFV]",3
7008,àprí já və̀lɛ̀ðɔ́ ðáŋàlà,àpɾí já və̀lɛ̀ðɔ́ ðáŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux[CLJ,IPFV] pull[VENT,IPFV] sheep[ACC,SG,left_h]",3
9380,là mɛ́rðàðɛ̀,là mɛ́rðàt̪ɛ̀,ŋgá mɛrð-at̪,"aux[CLL,IT,PFV] plait.REDUP-loc[IT,PFV]",3
9358,ŋívə́lɛ̂ðɛ̀,ŋə́və̀lɛ̀ðɛ̀,vəlɛð,"pull[CLŊ,IT,DEP,left_h]",3
9354,kúkǔ,kúkù,kúkù,"1st born male child[NOM,SG]",3
820,ígánònà ìjò t̪ówànî,ágá nɔ́nà ìjɔ̀ t̪ɔ́wɜ̀nì,ŋgá nɔn ðìjɔ̀ t̪ɔ́wɜ̀nì,"aux look[CLG,IT,IPFV,2SG.SBJ,aux] letter [NOM,PL] now[]",3
591,ŋgáɽə̀ŋàt̪ǎ ŋávè,ŋáɽə̀ŋàt̪à ŋávɛ́,aɽəŋat̪ ŋáó,"fetch[CLŊ,VENT,DEP,left_h] water[ACC,SG]",3
549,ɲáláɾɔ́ðà,ɲálá ɾɔ́ðà,ŋgá ɾɔð,"aux cook[CLL,IT,IPFV,1PL.EXCL.SBJ,aux,left_h]",3
438,àń ɔ́ɟɔ́ŋà lrlɛ̀ɲíl t̪ʊ́lì,àn ɔ́ɟɔ́ŋá lə́r̀lɛ̀ɲíl búlì,àn ɔ́ɟɔ́ rlɛɲ bul,"FOC[] who[ACC,SG] chase[CLL,VENT,PFV,WH.LOCATIVE,left_h] wrestle[IT,PFV]",3
437,àń ɔ́ɟɔ́ŋà lŕlɛ̀ɲíl t̪ʊ́lì,àn ɔ́ɟɔ́ŋá lə́r̀lɛ̀ɲíl búlì,àn ɔ́ɟɔ́ rlɛɲ bul,"FOC[] who[ACC,SG] chase[CLL,VENT,PFV,WH.LOCATIVE,left_h] wrestle[IT,PFV]",3
550,ɲállárɔ́ðà,ɲálá ɾɔ́ðà,ŋgá ɾɔð,"aux cook[CLL,IT,IPFV,1PL.EXCL.SBJ,aux,left_h]",3
7830,lìcə̀ló álpùrɔ́ òɾà kícə̀lò ŋàmɽàrɛ̀,lìcə̀lò álpúɾɔ́ òɾà kícə̀lò ŋàɽàt̪ɛ̀,icəlo álpʊ́ɾɔ́ àɾò icəlo aɽ-at̪,"good[CLL] skin[ACC,SG] sibling[ACC,SG] good[CLG,left_h] put-loc[CLŊ,IT,DEP]",3
7753,ùɽɟɛ̀n kìcə̀lò,ùɽɟɛ̀n kìcə̀lò,ùɽɟɛ̀n icəlo,"gourd/calabash[NOM,SG] good[CLG]",3
8391,lɛ́rɔ̀ðɔ̀,lə́rùðɔ̀,ruð,"sharpen[CLL,VENT,DEP,left_h]",3
8315,ðə̀vlɛ̀ðɔ́,ðə̀və̀lɛ̀ðɔ́,vəlɛð,"pull[CLÐ,VENT,PFV]",3
552,ɲálárɔ́ðà,ɲálá ɾɔ́ðà,ŋgá ɾɔð,"aux cook[CLL,IT,IPFV,1PL.EXCL.SBJ,aux,left_h]",3
682,nd̪òbǎ kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà ɔlɔt̪ɔ,"tomorrow[] good[CLG,left_h]",3
681,ǹd̪òbá kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà ɔlɔt̪ɔ,"tomorrow[] good[CLG,left_h]",3
680,ǹd̪òbà kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà kɔ́lɔ̀t̪ɔ̀,nd̪ɔ̀bà ɔlɔt̪ɔ,"tomorrow[] good[CLG,left_h]",3
7831,lìcə̀ló álpùrɔ́ òɾà kícə̀ló ŋàmɽàrɛ̀,lìcə̀lò álpúɾɔ́ òɾà kícə̀lò ŋàɽàt̪ɛ̀,icəlo álpʊ́ɾɔ́ àɾò icəlo aɽ-at̪,"good[CLL] skin[ACC,SG] sibling[ACC,SG] good[CLG,left_h] put-loc[CLŊ,IT,DEP]",3
7834,lìcə̀ló álpùrɔ́ òɾà kícə́ló ŋàmɽàrɛ̀,lìcə̀lò álpúɾɔ́ òɾà kícə̀lò ŋàɽàt̪ɛ̀,icəlo álpʊ́ɾɔ́ àɾò icəlo aɽ-at̪,"good[CLL] skin[ACC,SG] sibling[ACC,SG] good[CLG,left_h] put-loc[CLŊ,IT,DEP]",3
8059,kúkù kə̀t̪ìjé ápɾíɲà,kúkù kə̀t̪ìjí ápɾíɲá,kúkù t̪(2)-ij àpɾí,"1st born male child[NOM,SG] be.lost-caus[CLG,VENT,PFV] boy[ACC,SG,left_h]",3
7705,ìlí jìcə̀lò,ìlí jìcə̀lò,ìlí icəlo,"market[NOM,SG] good[CLJ]",3
602,órá káɽə̀ŋàt̪ǎ ŋávè,órá káɽə̀ŋàt̪à ŋávɛ́,órá aɽəŋat̪ ŋáó,"child[NOM,SG] fetch[CLG,VENT,DEP,left_h] water[ACC,SG]",3
7580,bɔ́lɔ́ t̪ɔ́wə̀nì,bɔ́lú t̪ɔ́wɜ̀nì,bɔl t̪ɔ́wɜ̀nì,"wrestle[VENT,IPFV,left_h] now[]",3
600,ŋáɽə́ŋàt̪ǎ ŋávè,ŋáɽə̀ŋàt̪à ŋávɛ́,aɽəŋat̪ ŋáó,"fetch[CLŊ,VENT,DEP,left_h] water[ACC,SG]",3
604,órá káɽə́ŋàt̪à ŋávè,órá káɽə̀ŋàt̪à ŋávɛ́,órá aɽəŋat̪ ŋáó,"child[NOM,SG] fetch[CLG,VENT,DEP,left_h] water[ACC,SG]",3
603,órá káɽə́ŋàt̪ǎ ŋávè,órá káɽə̀ŋàt̪à ŋávɛ́,órá aɽəŋat̪ ŋáó,"child[NOM,SG] fetch[CLG,VENT,DEP,left_h] water[ACC,SG]",3
642,ndrèɟɛ̌n nèclò,ndrɛ̀ð nìcə̀lò,ɛ̀ɾɛ̀ð icəlo,"palm.of.hand[NOM,PL] good[CLN]",3
641,ndrèɟɛ̀n nèclò,ndrɛ̀ð nìcə̀lò,ɛ̀ɾɛ̀ð icəlo,"palm.of.hand[NOM,PL] good[CLN]",3
7578,bɔ́lɔ́ t̪ɔ̀wə̀nì,bɔ́lú t̪ɔ́wɜ̀nì,bɔl t̪ɔ́wɜ̀nì,"wrestle[VENT,IPFV,left_h] now[]",3
598,ɲàláɽə́ŋàt̪à ŋávè,ɲál áɽə̀ŋàt̪à ŋávɛ́,ŋgá aɽəŋat̪ ŋáó,"aux fetch[CLƝ,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] water[ACC,SG]",3
7545,àbrá t̪ɜ́wə̀nì,àbr̀á t̪ɔ́wɜ̀nì,abr t̪ɔ́wɜ̀nì,"jump[VENT,IMP] now[]",3
683,nd̪òbà kícə̀láno,nd̪ɔ̀bà kícə̀lò,nd̪ɔ̀bà icəlo,"tomorrow[] good[CLG,left_h]",3
7514,ŋán ŋìcàlò,ŋán ŋìcə̀lò,lán icəlo,"milk[NOM,PL] good[CLŊ]",3
7664,ɛ́cílò,ɛ́lɔ́,ɛ́lɔ́(1),"God[NOM,SG]",3
7523,àbrá t̪ɔ́wə̀nì,àbr̀á t̪ɔ́wɜ̀nì,abr t̪ɔ́wɜ̀nì,"jump[VENT,IMP] now[]",3
590,ŋgáɽə̀ŋàt̪á ŋávè,ŋáɽə̀ŋàt̪à ŋávɛ́,aɽəŋat̪ ŋáó,"fetch[CLŊ,VENT,DEP,left_h] water[ACC,SG]",3
7966,kúkù kɜ̀ŋcíŋìǐ ŋûŋ,kúkù kàŋcíŋì ɛ́ŋúŋ,kúkù aŋc ɛ́<CL>úŋ,"1st born male child[NOM,SG] show[CLG,VENT,PFV,1SG.OBJ] 3sg.poss[CLŊ]",3
597,ɲàláɽə́ŋàt̪ǎ ŋávè,ɲál áɽə̀ŋàt̪à ŋávɛ́,ŋgá aɽəŋat̪ ŋáó,"aux fetch[CLƝ,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] water[ACC,SG]",3
7521,ŋán ŋìcə̀lò,ŋán ŋìcə̀lò,lán icəlo,"milk[NOM,PL] good[CLŊ]",3
709,iŋgánɔ́nà kúkúŋ dé íŋgánôná kɜ́lóŋò,íŋgá nɔ́nà kúkùŋú dɛ̀ íŋgá nɔ́nà kɜ́lùŋú,ŋgá nɔn kúkù dɛ̀ ŋgá nɔn kɜ́lù,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] 1st born male child[ACC,SG] NEG[] aux look[CLG,IT,IPFV,1SG.SBJ,aux] 5th born female child[ACC,SG]",3
8476,t̪òlî,t̪òlé,t̪òlé,"lion[NOM,SG]",3
8475,t̪òlí,t̪òlé,t̪òlé,"lion[NOM,SG]",3
8392,lŕrɔ̀ðɔ̌,lə́rùðɔ̀,ruð,"sharpen[CLL,VENT,DEP,left_h]",3
8386,lŕrɔ̀ðɔ̀,lə́rùðɔ̀,ruð,"sharpen[CLL,VENT,DEP,left_h]",3
8380,ðə́ɾɔ́ðà,ðə́ɾɔ́ðá,ɾɔð,"cook[CLÐ,INF]",3
8424,kúkú,kúkù,kúkù,"1st born male child[NOM,SG]",3
721,ákád̪úrɔ̀ kə́nɔ́nà ìmìdánŋwɔ̂,ágá d̪úɾɔ̀ kə́nɔ̀nà ìmìdánŋwɔ́,ŋgá d̪uɾ nɔn ìmìdán,"aux stop[CLG,IT,IPFV,2SG.SBJ,aux] look[CLG,VENT,DEP,left_h] [ACC,SG]",3
754,mùðù ŋ̀gáɽíɲînɔ̀ làvràlè dè,mùðù ŋgá ɽíɲìnɔ̀ làvə̀lɛ̀ dɛ̀,mùðù ŋgá ɽiɲ-in avəl dɛ̀,"leopard[NOM,SG] aux kill-pass[CLG,IT,IPFV,aux] lift[CLL,IT,DEP] NEG[]",3
753,mùðǔ ŋ̀gáɽíɲînɔ̀ làvràlè dè,mùðù ŋgá ɽíɲìnɔ̀ làvə̀lɛ̀ dɛ̀,mùðù ŋgá ɽiɲ-in avəl dɛ̀,"leopard[NOM,SG] aux kill-pass[CLG,IT,IPFV,aux] lift[CLL,IT,DEP] NEG[]",3
757,mùðú ŋ̀gáɽíɲînɔ̀ làvràlè dè,mùðù ŋgá ɽíɲìnɔ̀ làvə̀lɛ̀ dɛ̀,mùðù ŋgá ɽiɲ-in avəl dɛ̀,"leopard[NOM,SG] aux kill-pass[CLG,IT,IPFV,aux] lift[CLL,IT,DEP] NEG[]",3
2049,ðáò ðá úrnɔ̀ və̀lèðɔ̀,ðà ðá úrnɔ̀ və̀lɛ̀ðɔ́,ŋgá ŋgá ùrnɔ̀ vəlɛð,"aux[CLÐ,IT,PFV] aux[CLÐ,IPFV] grandfather/grandchild[NOM,SG,left_h] pull[VENT,IPFV]",3
7290,ɔ̀ɽɟɛ̌n kìclò,ùɽɟɛ̀n kìcə̀lò,ùɽɟɛ̀n icəlo,"gourd/calabash[NOM,SG] good[CLG]",3
7289,lárʊ̂ lìcɽò,láró lìcò,lárɔ́ ico,"rock[ACC,SG] bad[CLL]",3
